1514176251569|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1514382669323|1|statement|connection 1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=1
1514382669340|0|resultset|connection -1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|deptname2_0_0_ = 开发部
1514382669356|1|statement|connection 1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=1 order by emps0_.empno desc
1514382669360|0|resultset|connection -1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|empno1_1_1_ = 2, empname2_1_1_ = 小明, deptno3_1_1_ = 1, deptno3_1_0_ = 1, empno1_1_0_ = 2
1514382669360|0|resultset|connection -1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|empno1_1_1_ = 1, empname2_1_1_ = 小红, deptno3_1_1_ = 1, deptno3_1_0_ = 1, empno1_1_0_ = 1
1514382669373|0|commit|connection 1||
1514382734017|174|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514382734018|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1514382734018|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1514382734018|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1514382734018|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1514382734018|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1514382734019|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1514382734020|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1514382734020|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1514382734020|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1514382734777|0|statement|connection 1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=1
1514382734790|0|resultset|connection -1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|deptname2_0_0_ = 开发部
1514382734804|3|statement|connection 1|select count(empno) from happytwo.Emp where deptno =?|select count(empno) from happytwo.Emp where deptno =1
1514382734804|0|resultset|connection -1|select count(empno) from happytwo.Emp where deptno =?|1 = 2
1514382734807|0|statement|connection 1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=1 order by emps0_.empno desc
1514382734810|0|resultset|connection -1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|empno1_1_1_ = 2, empname2_1_1_ = 小明, deptno3_1_1_ = 1, deptno3_1_0_ = 1, empno1_1_0_ = 2
1514382734811|0|resultset|connection -1|select emps0_.deptno as deptno3_1_0_, emps0_.empno as empno1_1_0_, emps0_.empno as empno1_1_1_, emps0_.empname as empname2_1_1_, emps0_.deptno as deptno3_1_1_ from happytwo.Emp emps0_ where emps0_.deptno=? order by emps0_.empno desc|empno1_1_1_ = 1, empname2_1_1_ = 小红, deptno3_1_1_ = 1, deptno3_1_0_ = 1, empno1_1_0_ = 1
1514382734821|0|commit|connection 1||
1514382942419|166|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1514382942420|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1514382942421|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1514382943312|1|statement|connection 1|select emp0_.empno as empno1_1_0_, emp0_.empname as empname2_1_0_, emp0_.deptno as deptno3_1_0_ from happytwo.Emp emp0_ where emp0_.empno=?|select emp0_.empno as empno1_1_0_, emp0_.empname as empname2_1_0_, emp0_.deptno as deptno3_1_0_ from happytwo.Emp emp0_ where emp0_.empno=1
1514382943329|0|resultset|connection -1|select emp0_.empno as empno1_1_0_, emp0_.empname as empname2_1_0_, emp0_.deptno as deptno3_1_0_ from happytwo.Emp emp0_ where emp0_.empno=?|empname2_1_0_ = 小红, deptno3_1_0_ = 1
1514382943344|0|statement|connection 1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=1
1514382943344|0|resultset|connection -1|select dept0_.deptno as deptno1_0_0_, dept0_.deptname as deptname2_0_0_ from happytwo.Dept dept0_ where dept0_.deptno=?|deptname2_0_0_ = 开发部
1514382943374|0|commit|connection 1||
1514382966344|182|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514382966345|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
